customer_tweet_id,customer_text,golden_intent,predicted_intent,decision,reason,reply,correct,evaluation_error
161965,"Donc le livreur a oublié mon paquet que j'ai commandé sur @120533, sur la poubelle hier en laissant l'avis de passage... ce qui fait que je n'ai pas de colis et que je le verrais sans doute jamais...parfait!!!",delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199090, Requested 2026. Please try again in 8m2.111999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
324191,Pourquoi aller se faire plumer au casino quand on peut jouer à gagné ou Colis privé (Amazon Logistics) ? https://t.co/Buk0VAmNeN,delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199089, Requested 1493. Please try again in 4m11.423999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
297970,Beware of buying ANYTHING from @14865 @1445 products. Will NOT warranty defective items. Bought from @115821 and they cant authenticate,product_seller,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199089, Requested 1981. Please try again in 7m42.239999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
86097,"@115830 great packaging, most missing but hey!! https://t.co/1JQ1Huj7RG",delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199088, Requested 3035. Please try again in 15m17.136s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
301049,"@AmazonHelp AMZCA with a track # TBC008655756009 

Help has been frustrating to come by. This driver had very specific instructions, ignored them 2X",delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199088, Requested 3011. Please try again in 15m6.768s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
167939,"Dear @117634 , I enjoy my device but wish I could select a 'no thanks' for 'bookmarks on most visited' banner - it's rather annoying.",technical_device,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199087, Requested 1966. Please try again in 7m34.895999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
77424,"@AmazonHelp No, i dont talk privately , i talk here in public, because they dont know what terrible your service and customer support @115850 
#UNINSTALLAMAZON",complaint_service,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199087, Requested 1563. Please try again in 4m40.8s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
180304,@AmazonHelp Is anyone there who can help me in this coz it’s been long now,complaint_service,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199086, Requested 1858. Please try again in 6m47.808s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
40386,@AmazonHelp Recently had a number of orders that haven't been left in safe place despite this being requested. Why not? 1/2,delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199086, Requested 1493. Please try again in 4m10.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
145719,"se vc acha que um kindle é um investimento caro

ele se paga em livros MUITO RAPIDO pq a @117086 é ridícula e fica fazendo promoção sem parar",general_other,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199085, Requested 1509. Please try again in 4m16.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
125311,@AmazonHelp 以前もガルパン配信されててそのときまだプライムに入会していなかったので今回はがっつり観させてもらいます！！わーいやった！！,prime_video_digital,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199085, Requested 1640. Please try again in 5m13.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
80617,"@AmazonHelp Alexa war oft vom Strom - wir haben einigen Lampen in Räume zusammengefasst, jetzt heißt es immer, dass möglicherweise kein Strom fließt (Lampen sind aber angeschaltet). Den Fehler haben wir seit 2 oder 3 Tagen. Aber keine Einstellungen geändert.",technical_device,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199084, Requested 3175. Please try again in 16m15.887999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
318281,@AmazonHelp Q1 was if it's possible 2 duplicate a list 4 multiple recipients as I want 2 send care packages 2 family in PR. Q2 are you delivering 2PR?,delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199084, Requested 1931. Please try again in 7m18.479999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
314751,@AmazonHelp Yes... Still no call back,complaint_service,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199083, Requested 1815. Please try again in 6m27.936s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
10660,My package from @115821 was supposed to arrive today. Now it not coming till Friday. Why the hell do I pay for prime. Doesn't do shit.,delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199083, Requested 1551. Please try again in 4m33.888s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
287998,@AmazonHelp M doing that every day check ur mails,general_other,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199082, Requested 1403. Please try again in 3m29.52s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
21469,@AmazonHelp First thing i have not possible for self return. So pls arrange from your hand,return_cancellation,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199082, Requested 1432. Please try again in 3m42.047999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
132515,@132994 Today someone tried to scam me using your name. May be you should post that you don't offer any such offers for the benefit of gullible customers. #AmazonIndia #dontmesswithahyderabadi #scammers https://t.co/bFdTRKREJl,general_other,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199081, Requested 1582. Please try again in 4m46.416s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
128800,"@AmazonHelp Nope, no new delivery date. My account still says expected Nov. 22",delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199081, Requested 1926. Please try again in 7m15.024s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
322869,@AmazonHelp @122232 15:10 on a Saturday &amp; have not received any notification of expected delivery. When should we accept it's not arriving,delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199080, Requested 3060. Please try again in 15m24.479999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
318851,@AmazonHelp No. But is that where I submit bug reports?,technical_device,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199080, Requested 1789. Please try again in 6m15.408s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
156775,"@AmazonHelp I ordered call of duty on ps4 yesterday, but my little brother came on and cancelled my order and is no longer in stock!! Any help please",return_cancellation,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199079, Requested 1538. Please try again in 4m26.543999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
232733,@115830 being a prime member I was supposed to get this yesterday and now it's changed? https://t.co/ZlyGje3pT4,delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199079, Requested 3014. Please try again in 15m4.176s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
54408,@AmazonHelp et pour l'avis de passage ? j'en fais quoi ? la poste peut me filer mon colis avec ce petit bout bois ?,delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199078, Requested 1540. Please try again in 4m26.976s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
205695,@115833 @5503 Why is #MultiRoom Audio and #AlexaCalling not enabled on my UK based #Alexa system? (App doesn't show these options!),technical_device,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199078, Requested 1915. Please try again in 7m8.976s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
276512,"the Echo &amp; Alexa line up is amazing, thanx for getting it to India, the dot variant will be a hit among students.
@115851 @115850",general_other,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199077, Requested 3007. Please try again in 15m0.288s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
91375,@AmazonHelp Vous voulez pas une photo de la CB aussi?,refund_payment,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199077, Requested 1836. Please try again in 6m34.415999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
118797,"@AmazonHelp hello! Can you please explain why my prime delivery, which was going to be delivered today, has not arrived?",delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199076, Requested 1557. Please try again in 4m33.455999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
247057,"@AmazonHelp  bunch of useless. I was waiting delivery 4 today, been all day at home and I had an email saying delivery attempted no1 at home",delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199076, Requested 1916. Please try again in 7m8.544s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
234753,@AmazonHelp this takes me to a log in page?.. I can't find the information required without logging in...which i cannot do :(,account_prime,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199075, Requested 2987. Please try again in 14m50.784s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
291347,"@AmazonHelp If you are unable to check in your back-end &amp; have no access to it, why bother to solve? Let @115850 turn bankrupt. Customer isn't imp 4 u",complaint_service,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199074, Requested 1931. Please try again in 7m14.159999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
15299,@AmazonHelp I have replied to the email... lets see if I can get positive and useful response atleast once after so much escalation @115851,complaint_service,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199074, Requested 1457. Please try again in 3m49.392s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
74319,@AmazonHelp Bei 'The Man in the High Castle'. :) https://t.co/yGhMaAkh3T,general_other,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199073, Requested 1388. Please try again in 3m19.152s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
246400,@AmazonHelp Not getting support instead of many reminders 9873930121,complaint_service,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199073, Requested 1836. Please try again in 6m32.688s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
277163,[Thread] 1) How to start your afternoon off in a heartracing fashion: Take one @115830 delivery driver. Get him to not use either...,delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199073, Requested 3086. Please try again in 15m32.688s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
134840,Bereitet sich @116316 auf die Weihnachtszeit vor? https://t.co/Goj9Ur2Zgl,general_other,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199072, Requested 3010. Please try again in 14m59.424s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
272426,@115850 @122424 @1469 Any exchange offer for Lenovo K8 Note on ur Diwali sale? Pl give spl offer for my K8 Note.,product_seller,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199072, Requested 1912. Please try again in 7m5.087999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
74588,@AmazonHelp Hi. Could you please provide an update. Would be useful if you could let me know by when I can expect a refund of the money for which I received trash.,refund_payment,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199071, Requested 1499. Please try again in 4m6.24s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
124024,@115821 sent a book to my father for a gift this week and the spine was already separated from the binding.  How can I request a replacement?,return_cancellation,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199071, Requested 3049. Please try again in 15m15.84s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
319786,"@115821 es un timo.
Llevo dos semanas esperando dos simples estuches y mi amigo casi tres meses unos funkos
Espero respuesta",delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199070, Requested 1955. Please try again in 7m22.8s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
197856,Hey @115850 this shoe costs 1499/- across all sizes in Decathlon stores so stop cheating and increasing the price for larger sizes. https://t.co/gtvFGVYXi1,product_seller,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199070, Requested 1959. Please try again in 7m24.528s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
256613,@AmazonHelp You people took my money and then closed my account saying that I am a fraud this is my only account and I have never used any other.,account_prime,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199069, Requested 1931. Please try again in 7m12s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
77502,"Amazon España, ya que no habéis mandado mis productos, (comprados más caros, simplemente para que llegaseN HOY) al menos mandadlo para que llegue mañana. Que lo tenéis ahí parado. 😧 @115821 https://t.co/fN0RsGgfSd",delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199069, Requested 3181. Please try again in 16m12s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
246483,@115850 haven't received the product yet. It's been more than 15 days https://t.co/kK5OIBRAbR,delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199068, Requested 1956. Please try again in 7m22.368s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
319515,@115850 Below message on WhatsApp true or spam?? https://t.co/29vl8ORWCQ,general_other,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199068, Requested 1934. Please try again in 7m12.864s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
298988,@AmazonHelp I did get a different delivery that was due Monday. That's twice this week the delivery was swapped. Also I need today's delivery for Sun. 😯 y'all a hot mess.,delivery_missing,ERROR,ERROR,,,False,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01m10z69xpeap9fjfz2db7bhdq` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199067, Requested 2021. Please try again in 7m50.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
