tweet_id,author_id,created_at,text,in_response_to_tweet_id
1140949,388565,Tue Oct 24 15:58:29 +0000 2017,@AmazonHelp Hoy,1140948.0
2909083,400805,Tue Nov 28 21:11:48 +0000 2017,@AmazonHelp Thanks AJ,2909082.0
2347748,678733,Mon Nov 13 22:16:45 +0000 2017,"@AmazonHelp Not to worry, turns out it was delivered to a neighbour anyway! Thanks for your assistance :)",2347747.0
2863419,795379,Mon Nov 27 23:31:40 +0000 2017,@AmazonHelp Par contre mon banquier s’en souviendra... https://t.co/wAklO9vjiS,2863418.0
2634805,529221,Fri Nov 17 20:00:38 +0000 2017,@AmazonHelp Sorry I’ve come out of the web session since😰,2634804.0
1228676,408249,Wed Oct 25 21:12:25 +0000 2017,"@AmazonHelp primero me pidieron mandar número de tel y dir registrad en la tarjeta, los mandé, me pidieron mandar un estado de cuenta x mail, lo mandé.",1228673.0
2285674,664184,Thu Oct 19 19:20:59 +0000 2017,"@AmazonHelp The earphones I ordered yesterday still have not arrived but according to the tracking app, it should be nearby for delivery since 5!",2285676.0
535773,244125,Sat Dec 02 14:59:37 +0000 2017,@AmazonHelp I will try that next! This has never happened to me before and I’ve been a prime member for years!,535772.0
910627,336286,Wed Oct 18 10:31:54 +0000 2017,@AmazonHelp Courier reached in Mumbai yesterday 1 pm. But still i didn't received product. Look this type facility.,910628.0
2845471,441143,Wed Nov 29 13:48:33 +0000 2017,"@AmazonHelp I do appreciate you looking into it, but in the meantime through no fault of my own my refund is being massively delayed!  Bad timing... Christmas and such.  
Why not bill Hermes for my Refund while they get the item returned to yourselves. I am sure that would expedite things",2845470.0
1229663,169227,Wed Oct 25 20:59:23 +0000 2017,"@AmazonHelp I did not open the package, it has a crossbow inside and any damage to the limbs could pose significant damage when opening the box",1229662.0
483074,229897,Fri Dec 01 13:59:13 +0000 2017,@AmazonHelp It has 👍,483075.0
637224,270760,Wed Nov 22 21:14:26 +0000 2017,"@AmazonHelp Könnt ihr mir vielleicht eine Mailadresse geben? Sonst muss ich immer einen return anwählen, den ich ja eigentlich nicht machen kann?!",637223.0
313861,190940,Sat Oct 07 05:59:02 +0000 2017,@AmazonHelp I can’t return it because the item wasn’t delivered like it said it was...,313860.0
2318573,672109,Mon Nov 13 11:17:50 +0000 2017,"@AmazonHelp Ça n'as servi à rien, vous avez aucune info sur pourquoi mon colis est en retard.",2318572.0
2470134,706560,Wed Nov 15 11:54:36 +0000 2017,"@AmazonHelp Oh I've had the email about resetting a new pwd after 5 hours ... but the guy got into my a/c and changed my password himself!! If they can see that, how can they not see my bank details??",2470133.0
991689,326607,Tue Oct 17 09:45:37 +0000 2017,"@AmazonHelp Ok, I will try this...",991688.0
2265605,659474,Sat Nov 11 04:58:39 +0000 2017,@AmazonHelp ありがとうございます。,2265606.0
1128675,367350,Tue Oct 24 11:33:38 +0000 2017,@AmazonHelp Tomorrow. But that isn't the issue. Why would my package even leave IL if it's being shipped to an IL address?,1128674.0
2176557,132485,Thu Nov 09 15:48:17 +0000 2017,@AmazonHelp Pls let me know what will happen next. As I need to make atramgemts for this travel set. If amazon can't provide then I will order elsewhere,2176556.0
2154085,632906,Mon Nov 20 16:13:36 +0000 2017,@AmazonHelp Bien entendu je ne peux pas évaluer l'emballage puisqu'il n'apparaît pas dans la liste des commandes éligibles à l'évaluation. Pourtant il s'agit d'un article vendu et expédié par @120533,2154086.0
1381157,441475,Sun Oct 01 13:00:14 +0000 2017,@AmazonHelp Did u receive reply from ur team..still no refund niether d phone @115850 card blocked for 27k and Mila Kya kuch nahi #cheateramazon,1381158.0
1771668,532541,Sat Nov 11 10:29:29 +0000 2017,@AmazonHelp Nope haven't purchased anything in over 6 months which makes it more confusing?,1771669.0
859639,324105,Fri Oct 20 17:20:38 +0000 2017,@AmazonHelp Et mon autre colis a toujours une date de livraison estimée au 19 octobre....,859637.0
486782,230827,Fri Dec 01 15:35:58 +0000 2017,"@AmazonHelp Sauf que j'ai vu un livreur Amazon ce matin, et il n'avait pas mon colis, et le statut n'a pas changé. C'est Amazon qui se charge du transport.",486781.0
470782,227094,Fri Dec 01 10:05:38 +0000 2017,@AmazonHelp I have given u the case id! Its about a listing which is not going live!!!,470781.0
2873999,797895,Tue Nov 28 08:04:55 +0000 2017,@AmazonHelp Why did you message that to me then?,2873998.0
158798,143382,Sat Nov 25 00:45:24 +0000 2017,"@AmazonHelp Request give me address of delivery service I will get it collected in Jhansi,I am fed up now",158796.0
2932769,811055,Wed Nov 29 17:55:22 +0000 2017,@AmazonHelp Yes I have &amp; im waiting to see if this attempt will work.,2932768.0
389667,208239,Mon Oct 09 17:01:44 +0000 2017,@AmazonHelp my number 7979717595,389665.0
2864710,164975,Tue Nov 28 00:34:00 +0000 2017,@AmazonHelp Merci bien ;) ^^,2864709.0
63958,130691,Thu Nov 30 08:33:06 +0000 2017,@AmazonHelp Filled it. Please fix this asap,63957.0
1491916,466463,Fri Nov 03 10:20:58 +0000 2017,@AmazonHelp ありがとうございます。ガンダム充実させてくださいね！,1491915.0
117909,142147,Thu Nov 23 16:50:10 +0000 2017,@AmazonHelp I will let you know. I had to escalate to get resolution which should have been offered by your first line.,117910.0
1748576,527064,Tue Oct 17 21:04:03 +0000 2017,"@AmazonHelp My order confirmation said 10/17, and the your item shipped email said 10/17. Then it just went missing. Stuck at on it's way to carrier.",1748572.0
833616,318514,Fri Oct 13 07:38:06 +0000 2017,"@AmazonHelp Yes, but haven’t tried it for ages. Same across my iPad and iPhone, both running iOS 10.",833615.0
2428151,697174,Sun Nov 26 18:31:40 +0000 2017,@AmazonHelp I did that... i checked with USPS and it says it was delivered to my porch. How am I supposed to wait 36 hours?,2428150.0
2768996,124791,Tue Nov 21 12:32:18 +0000 2017,@AmazonHelp Thank you for so prompt response. There's another one. Purchase made through Pay.,2768995.0
2933527,811200,Wed Nov 29 09:42:26 +0000 2017,"@AmazonHelp Non pas encore. J’irai ce soir après le travail. Le libraire me connaît bien, on devrait retrouver facilement mon 📦 :)",2933526.0
1336196,219482,Fri Oct 27 18:02:09 +0000 2017,@AmazonHelp I have already said that I have send a mail at 7:19 pm but no response I had got. @AmazonHelp,1336195.0
180632,158465,Wed Oct 04 12:31:44 +0000 2017,@AmazonHelp 2 DE OCTUBRE,180631.0
2261714,658491,Thu Oct 19 18:15:50 +0000 2017,@AmazonHelp Your helpline’s every button says please go our website and check your account if i check this problem my self no need help 9718163936,2261713.0
2790411,778818,Tue Nov 21 20:50:19 +0000 2017,"@AmazonHelp No, didn’t know you could report them. Will call next time it happens",2790410.0
1384137,442113,Sat Nov 25 15:50:12 +0000 2017,@AmazonHelp USA but i live in Ecuador,1384138.0
2461304,704716,Wed Nov 15 09:42:24 +0000 2017,@AmazonHelp I have had such a battle with it. The original order had to be re ordered for today and now today’s one isn’t even gonna arrive on time it’s a joke,2461303.0
2787746,778243,Tue Nov 21 19:12:57 +0000 2017,@AmazonHelp Gracias!,2787747.0
236997,172449,Mon Oct 09 13:12:29 +0000 2017,@AmazonHelp The problem still persist. You didn't do anything. Very poor service.,236996.0
2364704,177493,Mon Nov 13 23:09:02 +0000 2017,"@AmazonHelp I will say this, though. The wire doesn't work as well as I had hoped. I was hoping to get a shorter wire, yet not only was it not short, but I also have to fidget it a bit, as if it was already broken. Of course, I may just need a new cooling fan.",2364703.0
1195155,400849,Wed Oct 25 01:58:33 +0000 2017,"@AmazonHelp 解決できました。
ありがとうございます。",1195156.0
2544893,723377,Sun Nov 26 23:15:36 +0000 2017,@AmazonHelp Já está sendo e mais um cliente feliz! ❤️,2544892.0
2935932,811673,Wed Nov 29 23:19:19 +0000 2017,@AmazonHelp It’s ok I’ve figured out how to use the Routine function with the Echo. 😊,2935930.0
1484322,299257,Sat Nov 04 03:27:18 +0000 2017,"@AmazonHelp It actually arrived on Wednesday!
Good job UPS are better at delivery than Amazon are at updating shipping and tracking!",1484321.0
436268,218625,Tue Oct 10 19:00:25 +0000 2017,"@AmazonHelp ORDER # 408-2535884-4769917. Mailed on 25th Sep, the consignment receipt for self shipping thru bluedart.  Incurred amt yet to be adjusted",436267.0
2636905,132143,Fri Nov 17 20:37:59 +0000 2017,"@AmazonHelp That's happening every single time, even if I leave the app for 2 sec https://t.co/Qqa1zqMzT3",2636904.0
1033047,364417,Sat Oct 14 18:42:38 +0000 2017,"@AmazonHelp I've given up for tonight and put something else in. To be honest prime isnt that great at the minute. Most ""just added"" are old films",1033046.0
877622,192844,Thu Oct 19 12:26:05 +0000 2017,@AmazonHelp Could you please explain what you meant by *soon* ?,877623.0
2714721,762076,Mon Nov 20 04:38:55 +0000 2017,"@AmazonHelp Androidのアプリです。
サイトにはログイン可能です。デバイス登録も出来ていると思うのですがサインインがずっと出来ない状況です。(普通のAmazonアプリ、AmazonMusicはサインインできます。) https://t.co/QU9o0RT71j",2714720.0
2319925,626237,Mon Nov 13 13:29:26 +0000 2017,"@AmazonHelp I usually do, but for no good reason this item is “not eligible” for locker delivery though sold by Amazon &amp; smaller than most books I buy.",2319924.0
470867,227105,Fri Dec 01 09:39:29 +0000 2017,"@AmazonHelp Sérieux, vous découvrez ? Lol",470866.0
1719699,398594,Tue Nov 07 07:02:33 +0000 2017,@AmazonHelp Oh ok thanks,1184690.0
453224,222536,Thu Nov 30 22:40:48 +0000 2017,"@AmazonHelp Yes, it says delivered tomorrow by 8pm. The controller I ordered with it was sent, but the collectors edition itself has not.",453223.0
1447942,456014,Thu Nov 02 17:04:27 +0000 2017,@AmazonHelp Spoke to your customer care team and they confirmed the problem. Hoping for a resolution so that other Xiaomi fans don't face this issue!,1447941.0
2728022,764944,Mon Nov 20 22:29:45 +0000 2017,"@AmazonHelp Siempre cumpliendo, chidas ofertas y por si las dudas, ya cheque y no es un ladrillo jajajaja. https://t.co/Ly4bzn7roL",2728021.0
785778,169834,Thu Oct 12 09:30:46 +0000 2017,@AmazonHelp No reply from amazon team. In tweets i get only this not found any solution,785776.0
877037,328205,Fri Oct 13 17:26:12 +0000 2017,"@AmazonHelp I am trying to reach you , hopfully you respond to my email",877036.0
2176746,121657,Fri Nov 10 04:48:17 +0000 2017,"@AmazonHelp Are u a pyscho? That's what I am saying..that's the same reply..""issue is esclated "" it's been so many days..why can't u refund my money..u morons",2176745.0
1262976,415792,Mon Oct 16 05:22:14 +0000 2017,"@AmazonHelp call everyday and just get to know that it will be delivered the next day . 
So sorry to say but you just lost a loyal customer.",1262973.0
492205,232303,Fri Dec 01 17:24:34 +0000 2017,"@AmazonHelp En serio, hace replantearse lo del PRIME eh? Y no por vosotros, pero si no podéis controlar esto...",492203.0
662743,277881,Thu Nov 23 01:18:31 +0000 2017,@AmazonHelp whats the status??????,662744.0
2358835,681262,Mon Nov 13 20:27:13 +0000 2017,"@AmazonHelp I did restart. It just says ""unavailible"" beside any title",2358833.0
2386341,687718,Fri Oct 20 10:29:53 +0000 2017,"@AmazonHelp Nope, I chose the 1.99 option to an amazon locker which has worked many times but it's saying saturday even though I ordered yesterday",2386340.0
2880406,799329,Tue Nov 28 08:36:09 +0000 2017,@AmazonHelp Bcp ont eu un mail de changement de code qu'ils n'ont pas demandé. Je veux me connecter on m'envoie un code mais l'envoi se fait plusieurs heures après la demande d'envoi donc le code ne fonctionne pas parce qu'il est valide que 10minutes,2880409.0
2549431,724373,Mon Oct 30 14:12:24 +0000 2017,@AmazonHelp Still no solution. Is this way such a great company treats its loyal Prime customer? My mob no 7781011704,2549430.0
1015598,360294,Sat Oct 14 15:48:00 +0000 2017,@AmazonHelp @115850 this is highly disappointing that such a big company is responding me in such a amateur way for an intolerable and upsetting issue,1015597.0
987414,353971,Tue Oct 24 09:09:35 +0000 2017,@AmazonHelp What is the best way to do this?,987413.0
1806484,542745,Wed Nov 15 00:29:33 +0000 2017,@AmazonHelp No but I did get a lot of push back before they finally transferred me to someone who could give me the refund. Seemed pretty cut and dry to me.,1806483.0
407451,212124,Tue Oct 10 00:39:33 +0000 2017,"@AmazonHelp If it's ""prime"" doesn't that guarantee the time in a 2-day shipping window? Item was ordered 10/6 and still hasn't shipped.",407450.0
756324,300776,Fri Oct 13 03:03:38 +0000 2017,@AmazonHelp Danke für die schnelle Gutschrift! Ihr seid mal wieder top.,756323.0
781644,306605,Mon Oct 16 06:39:27 +0000 2017,"@AmazonHelp Hey Team, I was told that u wud deliver my order in 24-48 hrs from 13th Oct 00:11 AM..Still have no idea about my package..",781643.0
2236255,652176,Fri Nov 10 18:30:16 +0000 2017,@AmazonHelp iPhone 📱 I don't have alternative,2236258.0
1488807,465800,Fri Nov 03 13:13:02 +0000 2017,@AmazonHelp  https://t.co/uUJwYGVZx4,1488806.0
2777420,220514,Tue Nov 21 16:14:00 +0000 2017,"@AmazonHelp Yeah, I reached out half an hour ago to you. The resolution was basically “email customer service and wait for them to deliver it on the next delivery date”. Why should I have to wait for tomorrow? People are home, they can turn around and actually deliver it today.",2777419.0
2273493,661308,Sat Nov 11 17:43:43 +0000 2017,@AmazonHelp Ja. Wird immer noch nicht gefunden!,2273490.0
2965328,806020,Wed Nov 29 22:28:45 +0000 2017,"@AmazonHelp Ya vi, por lo visto se me hizo un cobro de Amazon Prime de USA... Y gracias, espero me solucionen, ahora mismo me contacto.",2965327.0
152203,150780,Fri Nov 24 16:05:24 +0000 2017,@AmazonHelp Ah dommage je n'achèterais pas alors. Vous ne savez pas si vous en aurez à nouveau en stock ? (vu que ce sont les nouveaux ipad pro).,152202.0
274221,181522,Fri Oct 06 04:34:29 +0000 2017,"@AmazonHelp ¡Todo! Pero principalmente el paquete del 50 Aniversario de Star Trek T.O.S.

Y a un gran precio.
¡Felicidades por su tremendo servicio!",274222.0
2614490,739087,Fri Dec 01 13:57:18 +0000 2017,@AmazonHelp HAHAHAHAHAHA &lt;3,2614489.0
531597,228333,Sat Dec 02 13:25:22 +0000 2017,@AmazonHelp I have replied the mail. Expecting a positive response from your side,531596.0
726978,294137,Wed Oct 11 09:21:05 +0000 2017,@AmazonHelp I can see the status as refund issued but have not received it yet. Kindly call 9742566866 and get this resolved now .,726977.0
2236290,652182,Sat Nov 11 19:30:32 +0000 2017,@AmazonHelp Ur representative didn't solve my problem and they didn't refund my money which was paid by me through netbanking,2236286.0
1592463,187646,Sun Nov 05 02:08:53 +0000 2017,"@AmazonHelp did both of those, no resolution",1592462.0
680664,282415,Thu Nov 23 08:36:45 +0000 2017,@AmazonHelp No because the on screen message said that they were already being delivered and on the way,680668.0
2226397,402405,Fri Nov 10 10:25:55 +0000 2017,@AmazonHelp Awww. Schön gesagt. Merci. :) Noch einen wunderbaren Tag wo auch immer ihr seid. ^^,2226398.0
63915,130681,Thu Nov 30 08:16:32 +0000 2017,"@AmazonHelp Bom dia, um dos itens estava por encomenda e não recebi nenhum e-mail informando do pagamento",63917.0
1096670,278558,Mon Oct 16 12:40:12 +0000 2017,@AmazonHelp If u guys are right then talk to me on phone u coward.....,1096669.0
356777,200711,Sun Oct 08 15:18:35 +0000 2017,@AmazonHelp ✅ done,356776.0
1227246,407897,Thu Oct 26 18:37:48 +0000 2017,@AmazonHelp Trying to return an item. Getting no response from Amazon,1227245.0
2730289,760181,Mon Nov 20 15:27:01 +0000 2017,@AmazonHelp Amazon US. I’ve made sure to update the app and Whispersync is on. Not sure why this has started happening. It was fine up until a month or so ago.,2730288.0
695082,174398,Thu Nov 23 16:03:19 +0000 2017,"@AmazonHelp El rastreo dice que está en La Paz todavía, el paquete debería estar en Cabo San Lucas desde ayer. No los he contactado. Imagino que lo entregan hoy (Espero) La pregunta es ¿Dónde queda la garantía? ¿Qué tipo de compensación obtengo si se rompe esta garantía?",695081.0
2273523,661309,Tue Nov 21 18:42:55 +0000 2017,@AmazonHelp Yes but for some reason every time I send my statement info they read it but do not unblock my account please help!,2273522.0
2408656,200428,Tue Nov 14 16:20:02 +0000 2017,"@AmazonHelp For a group project, we are supposed to find the core purpose of Amazon as a thriving organisation in the market. Help me find it?",2408655.0
1561187,482302,Sat Nov 04 09:16:35 +0000 2017,@AmazonHelp Ca aurait pu faire une bonne campagne marketing ..,1561186.0
133801,146153,Fri Nov 24 08:22:19 +0000 2017,"@AmazonHelp Hi, still no parcel has arrived over the last 24 hours! The tracking says “delivered to resident”. Have checked with neighbours and in the usual safe place but nothing!",133802.0
974376,351067,Sun Oct 22 03:38:53 +0000 2017,@AmazonHelp This email I just got says I was only refunded for one of the damaged items. Take back what I said. This entire box was full of trash. https://t.co/NXQ7uUoppf,974378.0
1070005,372481,Mon Oct 23 16:11:23 +0000 2017,@AmazonHelp Details sent,1070004.0
2538898,722076,Thu Nov 16 10:45:20 +0000 2017,@AmazonHelp Yeah but it's not looking likely it'll be delivered today or the delivery date wouldn't be changed from today to anytime between today and Saturday. And no. I have no idea who the carrier is.,2538897.0
2317363,671778,Mon Nov 13 08:26:30 +0000 2017,@AmazonHelp I read Psychology and Crime.,2317362.0
2170757,636779,Fri Nov 17 22:15:31 +0000 2017,"@AmazonHelp You, again, are missing the point. Amazon shipped the wrong shoe size in the first order. When I reordered, it said fulfilled by Amazon but instead went to a 3rd party. Why would a Prime customer use a non-Prime 3rd party seller!?",2170756.0
1591543,489261,Sun Nov 05 00:50:48 +0000 2017,@AmazonHelp Yes and yes.,1591542.0
2159281,634245,Thu Nov 09 04:38:19 +0000 2017,@AmazonHelp What's the reason for removing so abruptly . It was available until yesterday night,2159280.0
863928,325163,Fri Oct 20 20:36:11 +0000 2017,@AmazonHelp No I have not.,863927.0
2859801,794321,Mon Nov 27 22:48:09 +0000 2017,"@AmazonHelp I was told that they needed to look into the issue and would call me back right after, so to me I wouldn’t of thought it would be longer than half an hour, I’ll dm you guys the whole story right now so you have an idea.",2859800.0
2078424,614715,Thu Oct 19 06:01:38 +0000 2017,@AmazonHelp @614713 It honestly just seems like the carrier is lazy and won’t drop it off in front of the door,2078423.0
2694935,350977,Sun Nov 19 21:21:24 +0000 2017,"@AmazonHelp Sorry, damage done. I ordered it thinking it would be tomorrow as I'm on holiday from Tuesday. Your system should have the day of delivery at time of ordering, not in a confirmation email.",2694934.0
1786601,144298,Tue Oct 17 23:51:53 +0000 2017,"@AmazonHelp Ai! Obrigada Amazon, por isso que te amo! ❤ Acabei de refazer o pedido! Já estou ansiosa! https://t.co/X7ZXSk3sev",1786600.0
227059,158923,Wed Oct 04 17:49:32 +0000 2017,"@AmazonHelp Then what is this ? @120781 @164163 
The way to making #GST as horrible ! https://t.co/buUleaprye",227060.0
2033163,524855,Wed Nov 08 08:20:26 +0000 2017,@AmazonHelp La carte bancaire utilisée était la même que sur un autre compte Amazon,2033164.0
427048,216573,Wed Oct 11 08:43:51 +0000 2017,@AmazonHelp You need to understand that i am not just talking about one order.There are multiple orders i have had issues with in last couple of months.,427047.0
665533,118506,Fri Nov 03 02:14:42 +0000 2017,@AmazonHelp No cod option,665535.0
953146,346153,Sat Oct 21 22:26:14 +0000 2017,@AmazonHelp une commande partie depuis 5 jours qui devait déjà arriver depuis un moment mais qui ne l'a pas été...,953145.0
2184521,206722,Thu Nov 09 18:01:27 +0000 2017,@AmazonHelp I need to get a tracking number from a shipper so I can arrange to be here for package. They are not responding.,2184520.0
1428560,350881,Thu Nov 02 06:04:25 +0000 2017,@AmazonHelp Item arrived in Bangalore at 12 am. Can u ask ur people to get this delivered today? https://t.co/MLB15r7I65,1428561.0
709458,289638,Tue Oct 10 21:26:57 +0000 2017,@AmazonHelp Thanks for the update..,709457.0
1326933,429596,Fri Oct 27 12:41:52 +0000 2017,@AmazonHelp Obrigada!!!,1326932.0
365613,202605,Sun Oct 08 20:26:59 +0000 2017,"@AmazonHelp Ich will ja nicht auf falsche Gedanken kommen 😂
... https://t.co/iilhiB84zy",365612.0
2171123,636830,Fri Nov 17 20:02:08 +0000 2017,@AmazonHelp No point. This keeps happening. Bubble mailers are not OK. I’m cancelling my prime. High majority of my orders show up damaged from amazon.,2171124.0
549526,247953,Sat Dec 02 18:20:36 +0000 2017,@AmazonHelp No - it’s amazon prime now?,549530.0
926680,339884,Sat Oct 21 14:40:55 +0000 2017,@AmazonHelp Want my order # idk you figure this out!,926679.0
1425382,448467,Thu Nov 02 04:05:24 +0000 2017,@AmazonHelp Arriving Today: Your package is out for delivery. https://t.co/6r2CCChSZD. i haven't recd the cont no.of delivery boy .i need identity card,1425385.0
464242,225387,Fri Dec 01 04:00:46 +0000 2017,"@AmazonHelp Yes, on two items.",464241.0
2836869,789591,Mon Nov 27 15:34:11 +0000 2017,@AmazonHelp C'est apparemment Amazon Logistics. Qui livre donc une entreprise à 23h30 un samedi soir. https://t.co/w7ULhQPhiV,2836871.0
2558473,382025,Thu Nov 16 22:51:19 +0000 2017,@AmazonHelp My issue isn't sorted yet but you have the loveliest customer service adviser called Zara! Easy to talk to and gets to the point. Deserves some recognition :),2558472.0
1533711,475639,Sat Nov 04 00:45:09 +0000 2017,@AmazonHelp I’m wondering if you know why things are not leaving your warehouses in a timely manner? Shipped on 3rd day of order. What good is Prime? https://t.co/lrO9dXIE2W,1533710.0
151984,150732,Fri Nov 24 16:00:09 +0000 2017,"@AmazonHelp their nearest hub is in Luton, I'm a fair while from there. There's no options on your website for me to arrange a redelivery or upgrade delivery to a weekend",151985.0
78853,133582,Thu Nov 30 13:10:54 +0000 2017,@AmazonHelp Too many steps just to get help. Can you please just forward this complaint to the relevant tech team?,78852.0
421560,215441,Tue Oct 10 11:13:03 +0000 2017,@AmazonHelp @215440 By what time....?,421559.0
2303874,388081,Sun Nov 12 20:23:40 +0000 2017,"@AmazonHelp Personally? They should do another attempt for today. It's not right that I have to wait twenty four hours but, that's the way it goes.",2303873.0
1777276,534045,Wed Nov 08 00:17:12 +0000 2017,@AmazonHelp Li todos. Sempre ebook da Amazon. Acabou aquele inconveniente de carregar livros pesados! Amo ler!,1777277.0
2944275,813356,Wed Nov 29 15:38:20 +0000 2017,"@AmazonHelp I called and spoke with someone from your team yesterday. I was told that you would refund my account once I returned the doll and your dept received it. Which is a given. 
Using prime to order gifts you need in a timely manner seems pointless. It also arrived 2 days late.",2944274.0
727839,294365,Wed Oct 11 11:20:35 +0000 2017,"@AmazonHelp Warum dürfen die Verkäufer das #AmazonPrime zeigen,wenn die Ware dann doch nicht am nächsten Tag geliefert wird?Ist doch Teil v #Prime",727838.0
1480560,463798,Mon Oct 16 21:18:50 +0000 2017,@AmazonHelp I was offered the money to buy a replacement tablet which I’m still waiting for a week later and I’m not sure I want purchase from you,1480559.0
377969,205685,Mon Oct 09 04:40:14 +0000 2017,@AmazonHelp This is not what customer service should be especially when @115821 failed to deliver.,377967.0
542099,245813,Sat Dec 02 15:50:28 +0000 2017,"@AmazonHelp Prezado(a) cliente,

Fechamos sua conta do https://t.co/Yygod20zUB e cancelamos todos os pedidos em aberto. Todas as novas contas que você abrir serão fechadas",542100.0
46563,126342,Wed Nov 01 16:47:45 +0000 2017,"@AmazonHelp ""Remotely""  awesome lol 👍👍👍👍",46562.0
323790,190856,Sat Oct 07 14:49:34 +0000 2017,@AmazonHelp Hey .@115851 hope from your high horses you are able to check all this. #shame .@115850 .@AmazonHelp . fckd up company you are becoming,323789.0
712033,290278,Tue Oct 10 22:18:55 +0000 2017,@AmazonHelp Just sent one asking for a refund. Forgive my irritation but I ordered early enough so that he book would be here in time for me to get my,712030.0
340496,197326,Sun Oct 08 00:47:40 +0000 2017,@AmazonHelp Okay I was talking to this # when you replied. I see the numbers are very different. Is this not associated with you all? https://t.co/GJcExPsTIC,340495.0
422480,215621,Tue Oct 10 10:03:11 +0000 2017,@AmazonHelp I need this for a person (my friend from village side)who can't email u or chat. he can talk directly only,422477.0
1424209,450933,Thu Nov 02 10:27:36 +0000 2017,@AmazonHelp No it was at the carrier facility. It's now saying a stop and return request has been actioned for the carrier to return the package,1424207.0
1326840,429585,Fri Oct 27 12:18:58 +0000 2017,"@AmazonHelp Je sais, mais pourquoi 3 différents ? Un seul fait l'affaire ;)",1326839.0
1280581,384052,Thu Oct 26 17:22:34 +0000 2017,@AmazonHelp @190898 You guys made me fill one long back. No reply on that,1280580.0
1001075,356996,Sat Oct 14 13:18:35 +0000 2017,"@AmazonHelp Thank you, I have done so.",1001074.0
1207339,403496,Mon Oct 16 14:10:02 +0000 2017,@AmazonHelp 贈ってくださった方がわかりましたので今回は大丈夫です。情報をありがとうざいます！,1207338.0
49169,126985,Wed Nov 01 18:19:59 +0000 2017,@AmazonHelp I tried now with Firefox and the buy button is still grey and when I try Instant access it says an internal error has occurred in our system,49168.0
2402330,691151,Tue Nov 14 16:17:43 +0000 2017,@AmazonHelp message sent thanks,2402329.0
416733,214417,Tue Oct 10 09:06:36 +0000 2017,"@AmazonHelp hello! I'm using a Samsung TV all other apps work but amazon doesn't load. Tried to refresh internet, no luck!",416732.0
1943696,560501,Wed Oct 18 21:20:18 +0000 2017,"@AmazonHelp Nothing works...
Wrote mail..
Called.. But no change in service nor reply from. Them",1943695.0
873757,249367,Thu Oct 19 13:30:40 +0000 2017,@AmazonHelp I sure would appreciate some help.  Amazon failing to give my package to carriers in a timely manner surely shouldn’t happen 10 times!,873758.0
1773263,532955,Wed Nov 08 03:47:28 +0000 2017,"@AmazonHelp 12:46現在、直りました！
対応、ありがとうございます！",1773262.0
1674845,509593,Mon Nov 06 14:05:50 +0000 2017,"@AmazonHelp Already reported , not of much help by customer care ..Poor service",1674844.0
420215,215174,Tue Oct 10 08:48:35 +0000 2017,"@AmazonHelp I have spoken to your customer support multiple times, but no avail. Please help resolve it asap. Also, I can`t see any link mentioned above",420214.0
2938254,812176,Wed Nov 29 12:39:14 +0000 2017,"@AmazonHelp Nope, was sold by Amazon EU S.a.r.L. I bought another item earlier this week from the same branch and have been given the option for packaging feedback for that item.",2938253.0
879199,178318,Fri Oct 13 16:48:53 +0000 2017,@AmazonHelp I need to speak to some customer care executive,879196.0
1741756,458242,Tue Nov 07 20:22:29 +0000 2017,"@AmazonHelp Si vous êtes vraiment d'Amazon, vous n'avez pas besoin de mes identifiants pour accéder à mon compte interne. Cordialement",1741754.0
947202,344627,Sat Nov 25 16:52:54 +0000 2017,@AmazonHelp Yep to both,947204.0
967263,349578,Sat Oct 14 08:33:00 +0000 2017,@AmazonHelp Naja ich wollte einfach nur eine Bestellung stornieren,967262.0
575930,255517,Sun Dec 03 08:57:46 +0000 2017,@AmazonHelp I just tried. The app won’t let me. Unless that’s something I can do from my settings on my phone.,575929.0
250566,175555,Sat Nov 25 02:48:25 +0000 2017,@AmazonHelp It says shipped with amzl us,250567.0
2874045,152100,Tue Nov 28 05:13:48 +0000 2017,@AmazonHelp I called customer support. They are going to try and issue a refund. The driver was a third party that they contracted out. It wasn’t through one of the traditional carriers.,2874044.0
2907879,249847,Tue Nov 28 22:11:39 +0000 2017,@AmazonHelp Seems a bit extreme but I’ll give it a go,2907878.0
1290448,418090,Thu Oct 26 22:24:06 +0000 2017,@AmazonHelp It does not appear that a claim was filed.,1290447.0
183711,159199,Mon Oct 09 09:02:01 +0000 2017,@AmazonHelp कोई जबाब मिलेगा क्या ??,183709.0
74725,132727,Fri Nov 24 20:06:25 +0000 2017,@AmazonHelp Rohhh vous êtes pas gentils :(,74724.0
1602747,491931,Sun Nov 05 13:51:56 +0000 2017,@AmazonHelp Grimm’s Fairy Tales: Complete and Illustrated in love pelos clássicos da literatura inglesa ❣️,1602746.0
302635,188213,Fri Oct 06 22:08:29 +0000 2017,"@AmazonHelp Se supone que todo está agrupado en la menor cantidad, de momento sólo quería saber sobre el de ""Without Merit"" 🙁 es el mismo tipo de envío https://t.co/tGjMoKoWU8",302630.0
2508131,715046,Thu Nov 16 06:40:42 +0000 2017,@AmazonHelp Oui il y a plus d'une semaine !!!!! Et d'où vous avez vu que les fax ça existe encore ??? En tout cas en France c'est dur à trouver !!,2508130.0
