customer_tweet_id,customer_text,customer_time,amazon_tweet_id,amazon_reply,amazon_time
155160,@120533 Votre pack Kindle Paperwhite + étui + chargeur n'affiche pas la même couleur d'étui entre celle annoncée dans le titre cochée et celle du titre.. A laquelle faut-il se fier en passant la commande ?,Fri Nov 24 16:51:17 +0000 2017,155158,"@151583 Bonjour, je suis sincèrement désolée pour le désagrément causé par cet incident. L'avez-vous signalé à notre service client s'il vous plait ? ^SB",Fri Nov 24 17:01:30 +0000 2017
155159,"@AmazonHelp Euh non, rien signalé du tout, je viens seulement de le voir. Mais du coup je voudrais commander et je ne sais pas si je dois me fier à la couleur cochée ou la couleur indiquée dans le titre..",Fri Nov 24 17:03:28 +0000 2017,155162,"@151583 Pourriez-vous m'indiquer le lien qui mène vers la page détaillée de l'article?
^MD",Fri Nov 24 17:14:00 +0000 2017
155163,@AmazonHelp https://t.co/NKJhyiAdzN,Fri Nov 24 17:20:15 +0000 2017,155164,"@151583 J'ai vérifié, cependant il faudra vous fier à la couleur choisie, et non à celle indiquée sur le titre.
^MD",Fri Nov 24 17:41:00 +0000 2017
155165,@AmazonHelp Un graaand merci ! ^^,Fri Nov 24 17:48:29 +0000 2017,155166,@151583 A votre service ^KD,Fri Nov 24 17:53:09 +0000 2017
155169,"@115830 I treated myself to some Philips hue bulbs, my orders page shows arriving Monday but the tracking page shows arriving tomorrow by 8pm, I do have Amazon prime, which one should I believe? I'd rather tomorrow as I'm working Monday! Cheers",Fri Nov 24 16:48:17 +0000 2017,155168,"@151584 Hi Alan! The orders page in your account will have the most up to accurate delivery date.  Customer satisfaction is one of our highest priorities and I apologize that in this instance, we have missed the mark. Cheers!",Fri Nov 24 17:01:00 +0000 2017
155171,"I'm really confused, i ordered something from @115830 and it got dispatched today but the money hasn't been taking out of my bank account yet.",Fri Nov 24 16:56:33 +0000 2017,155170,@151585 That's odd. We'd like to look into this with you here: https://t.co/JzP7hlA23B ^RA,Fri Nov 24 17:00:42 +0000 2017
155173,@AmazonHelp El problema es que me dicen que llegaba desde antier y marqué hace un momento y me dicen que apenas asignarán conductor. Pueden agilizar este proceso o pueden cancelarme el pedido y darme un reembolso?,Fri Nov 24 16:57:34 +0000 2017,155172,@151586 Gracias por la información. Te comentamos que desde este departamento no contamos con acceso a tu cuenta. Por lo tanto para reportar la situación puedes ponerte en contacto con atención al cliente a través de este enlace: https://t.co/beR78zMMYB. ^MZ,Fri Nov 24 17:00:42 +0000 2017
155175,@116875 cuándo me harán entrega de mi paquete? Lleva una semana atrasado!,Fri Nov 24 16:50:43 +0000 2017,155174,"@151586 ¡Hola, Karen! Lamentamos el atraso de tu pedido, ¿cuál es la fecha de entrega estimada del paquete? ^LC",Fri Nov 24 16:56:40 +0000 2017
155177,"when amazon says your package has been delivered to your letterbox, yet the letterbox is empty and the parcel wouldn’t have fit in it anyway 🙃 cheers 👍🏻@AmazonHelp",Fri Nov 24 16:53:16 +0000 2017,155176,@151587 I'm sorry you haven't received your parcel. Have you tried the tips shown here: https://t.co/4dwUq06UHx ^JF,Fri Nov 24 16:59:27 +0000 2017
155180,"@AmazonHelp Yes. I was confirmed 2 day shipping via Prime, but it arrived in 5 days.",Fri Nov 24 16:46:47 +0000 2017,155178,"@151588 I'm very sorry for this delay, Martina! That's not the service we strive to provide. While delays aren't common, they can occur due to unforeseen circumstances. Have you had the chance to get into direct contact with us about this delay? ^TH",Fri Nov 24 16:59:00 +0000 2017
155179,@AmazonHelp Not yet. How do I do that?,Fri Nov 24 17:26:31 +0000 2017,155181,@151588 Please reach out to us here: https://t.co/hApLpMlfHN ^CO,Fri Nov 24 17:28:33 +0000 2017
155182,@AmazonHelp Thank you,Fri Nov 24 17:31:58 +0000 2017,155183,@151588 You're welcome. Reach out again if you have questions in the future. ^JF,Fri Nov 24 17:34:28 +0000 2017
155185,Dear @115821 - Your Prime didn't Prime. The 2 days shipping took 5 and I needed this Wednesday! It's Friday. #Amazon https://t.co/joKPhF7b3L,Fri Nov 24 16:42:24 +0000 2017,155184,@151588 I'm sorry your order arrived later than expected. Did we miss the delivery date that was given in your confirmation e-mail? ^VS,Fri Nov 24 16:44:34 +0000 2017
155187,@115830 unimpressed with the prime delivery ... chuck it on your doorstep and leave don't even knock ... not even boxed 👎🏻pants!,Fri Nov 24 16:55:31 +0000 2017,155186,@151589 I'm sorry for the poor experience. Please contact us here: https://t.co/JzP7hlA23B so we can forward your feedback to our transportation team regarding your delivery. ^CO,Fri Nov 24 16:58:32 +0000 2017
155189,Mobiles exclusivity making my hyper. @115850 giving better deals but @118702 has my choice. @115850 When u r making Mi A1 available on ur platform?,Fri Nov 24 16:33:03 +0000 2017,155188,@151590 We haven't made an announcement surrounding the release date. Kindly stay tuned on our webpage for an update.^GD,Fri Nov 24 16:58:31 +0000 2017
144211,@117804 EU COMPREEEEEEEEEEEEEEEEI &lt;3,Fri Nov 24 16:56:17 +0000 2017,155190,"@151591 Ebaaa 🤗 Ficamos felizes demais com essa notícia! Assim que receber o seu Kindle, envie uma foto para nós, tá? 😊 ^LG",Fri Nov 24 16:58:00 +0000 2017
155192,genios cracks maquinas idolos putos amos keep it up nicely done @116928 https://t.co/gYtIjq6RPi,Fri Nov 24 16:50:10 +0000 2017,155191,"@151592 Hola Rubén, lamentamos los inconvenientes con la entrega de tu pedido. ¿Ya te has puesto en contacto con el transportista para obtener más detalles? En este enlace puedes encontrar la información de contacto de los transportistas: https://t.co/meqnr4QIaC. ^MZ",Fri Nov 24 16:56:14 +0000 2017
155195,@117086 obrigada pela rapidez das entregas amo vcs,Fri Nov 24 16:46:46 +0000 2017,155193,"@151593 Muito amor para você, Bea ❤️ Conte-nos, qual foi sua última compra na Amazon? 🙈 ^LG",Fri Nov 24 16:56:00 +0000 2017
155194,@AmazonHelp foi um kindle!! &lt;3,Fri Nov 24 18:44:35 +0000 2017,155196,"@151593 Combinação perfeita de amor e leitura, heim 💘? ^MB",Fri Nov 24 18:53:00 +0000 2017
155199,"Dis moi @120533.
Je passe cde de 2 produits pour 218€ et tu me prélève en 3 fois : 1+39+179 soit 219.
Tu m’explique ???",Fri Nov 24 16:49:31 +0000 2017,155197,"@151594 Bonjour,
Est-ce la première fois que vous utilisez ctte carte sur le site?
^MD",Fri Nov 24 16:56:00 +0000 2017
155198,"@AmazonHelp Oui. C’est la première fois pour cette carte mais je vois pas le rapport…
C’est plus cher avec une nouvelle carte ?
#CommercantMaisPasTrop",Fri Nov 24 19:25:18 +0000 2017,155200,"@151594 Je m'excuse pour cela, avez-vous signalé cet incident à notre service client je vous prie? ^BR",Fri Nov 24 19:38:00 +0000 2017
155201,"@AmazonHelp Euh ? C’est pas vous le service client ?
On va chercher du coup.
Tout ça pour 1€…",Fri Nov 24 21:36:27 +0000 2017,155202,"@151594 Nous n'avons pas accès à votre compte depuis Twitter, notre service client est mieux placé pour donner suite à votre requête. Il est joinable via le lien suivant:  https://t.co/hgIrz98cdI ^BR",Fri Nov 24 21:51:29 +0000 2017
155205,hey @AmazonHelp leider war DHL zu unfähig meine Blitzangebot Bestellungen zuzustellen und schickt sie gerade an euch zurück. Gibt es eine Möglichkeit diese woanders hinzuschicken aber für den Angebotspreis? Oder muss ich nun den vollen Preis zahlen?,Fri Nov 24 16:47:52 +0000 2017,155203,"@151570 Wenn die Rücksendung eingeleitet wurde, kann die Sendung nicht mehr umgleitet werden. Wenn du erneut bestellst, gilt der Angebotspreis nicht mehr. Aber du kannst alles Weitere gerne mal von unseren Kollegen telefonisch prüfen lassen: https://t.co/ohyvGrpvrY ^SK",Fri Nov 24 16:56:00 +0000 2017
155207,Doing the majority of my Christmas shopping while snuggling Rose in the rocking chair. Thank you @115821,Fri Nov 24 16:52:31 +0000 2017,155206,"@151595 Sounds like the best way to do it! No stress, nice and cosy. 🎅🏻😍🎁^NV",Fri Nov 24 16:55:34 +0000 2017
155209,@AmazonHelp Gracias!!!,Fri Nov 24 16:51:28 +0000 2017,155208,"@151596 Un placer, Isabel. ¡Suerte! ^ES",Fri Nov 24 16:55:02 +0000 2017
155211,@116875 hola!!! Tengo una duda del cobro de mi membresía Prime ¿A dónde me puedo comunicar?,Fri Nov 24 16:46:06 +0000 2017,155210,"@151596 ¡Hola Isabel! Si deseas revisar la suscripción Prime, puedes contactar con  nuestro departamento de Servicio al Cliente en el siguiente enlace:https://t.co/beR78zMMYB para que puedan verificar con detalle. ^PC",Fri Nov 24 16:50:32 +0000 2017
108148,@117804 Uhuuuu 🎉🎉 comprei! 😆,Fri Nov 24 16:51:24 +0000 2017,155212,@151597 Que felicidade Lu! Desejamos que desfrute muito do dispositivo. Grande abraço! ^AZ,Fri Nov 24 16:55:00 +0000 2017
155215,"Booked wit sbi casback,replaced due to defect,Their policy dnt provideCashback if replaced @123644 @115850 trick https://t.co/oD1Iy3EfdR",Fri Nov 24 16:31:26 +0000 2017,155213,"@151598 We don't intend to let you down. However, cashback is not initiated on canceled order. Appreciate your understanding here. ^CB",Fri Nov 24 16:54:30 +0000 2017
155214,"@AmazonHelp It was not canceled, i ordered with sbi casback and received a device with software issue, so i replaced it. I own that phone, and you rejected my https://t.co/KMlr4KIypb trick @123644  @115850 @9056 @9057",Fri Nov 24 16:57:04 +0000 2017,155216,@151598 I'm sorry about the disappointment. We'll reply to you via DM. ^SG,Fri Nov 24 17:28:00 +0000 2017
155218,@AmazonHelp And getting an email just now saying you can deliver is worse than useless!!! I’ve had to buy more now anyway!!! I’d expect a refund for the late delivery please and still get the product!! Poor service,Fri Nov 24 16:41:08 +0000 2017,155217,"@151599 I do apologize about the poor experience! We certainly don't want that happening, and would love to assist. Please reach out to us, for further assistance with that refund, here:  https://t.co/JzP7hlA23B  ^GP",Fri Nov 24 16:54:00 +0000 2017
155221,"@AmazonHelp Friday, but I ordered it on Wednesday with Prime delivery. Confused as to why it wasn’t today",Thu Nov 23 10:33:27 +0000 2017,155219,"@151599 Hey Matthew, some items require more processing time and can't be dispatched the same day. After we dispatch them they will be delivered to you the next day.^MA",Thu Nov 23 10:46:30 +0000 2017
155224,"@AmazonHelp No idea, it’s Skinner maintenance 15kg dog food. It’s a prime delivery",Thu Nov 23 09:59:06 +0000 2017,155222,@151599 What was the estimated delivery date given to you in the confirmation email? You can also find more info about One-day delivery here: https://t.co/HbPPA3GUSP ^MA,Thu Nov 23 10:07:51 +0000 2017
155226,@AmazonHelp So it’s not a promise fulfilled by amazon but by the supplier? That seems a bit false advertising. I’ll accept it tho,Thu Nov 23 09:14:22 +0000 2017,155225,"@151599 Hi, was the item your ordered sold by Amazon or was it sold by a seller? ^BZ",Thu Nov 23 09:36:31 +0000 2017
155228,@AmazonHelp I thought Prime promised next day delivery?! Why therefore do I need to wait 3 days for my dog food. But disappointed,Thu Nov 23 09:06:00 +0000 2017,155227,"@151599 Hello, next day delivery will occur after the item has been dispatched. The most recent delivery information will be provided to you during checkout. ^CR",Thu Nov 23 09:13:31 +0000 2017
155231,"@115850 gift me a one too i have been participating since long in ur quiz, this tym also it will be grateful to use #OnePlus5T . a request by a regular customer",Fri Nov 24 16:32:34 +0000 2017,155229,"@151600 I'm afraid we do not have such option. However, you may take the advantage from the deals and offers on our website. ^HS",Fri Nov 24 16:53:28 +0000 2017
155230,@AmazonHelp the quiz which is held on @115850  is it genuine.. Did any one get it.,Fri Nov 24 19:23:34 +0000 2017,155232,"@151600 Yes it is, and the winners list will also be updated on our website too where all the customers will be able to check it. ^SM",Fri Nov 24 19:32:31 +0000 2017
155235,"Not much enrages me more than customer service who refuse to read your message, or previous messages. 16 messages deep with @115821 trying to get them to fix a mistake they made, and they just keep asking me the same question.",Fri Nov 24 16:40:24 +0000 2017,155234,"@151601 I'm so sorry for the frustration, Sean! Have you spoken with our customer service team directly via e-mail or chat? We aren't able to view your account via Twitter. Without include account info, could you tell us a bit more about what's going on? We want to help! ^SD",Fri Nov 24 16:51:56 +0000 2017
155237,"Maigos, alguien sabe si en @116875 hay cyber monday?",Fri Nov 24 16:38:58 +0000 2017,155236,"@151602 Hola, de momento no tenemos información al respecto, nuestras promociones son anunciadas en nuestro sitio web, sugiero estar atento. ¡Saludos! ^AZ",Fri Nov 24 16:51:26 +0000 2017
155240,@AmazonHelp very very bad customer support provided by you i order a product and receive defective product and apply i again apply for order refund 15.11.17  but not response.i also talk with agents but they not give right suggestion.@118702 is better for purchase.,Fri Nov 24 16:21:42 +0000 2017,155238,@151603 Apologies for the delay with the refund. Please share your details in this link here: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^KA,Fri Nov 24 16:51:01 +0000 2017
155239,@AmazonHelp  https://t.co/RXowZrekFF,Sat Nov 25 05:06:01 +0000 2017,155241,@151603 Kindly share your details through the link provided earlier so we can look into the issue and get back to you. ^SH,Sat Nov 25 05:26:31 +0000 2017
155243,Come on @115830 - the amount of packaging I’ve been getting recently is ridiculous!!! This massive box for a pack of batteries 😳 https://t.co/BZgFAY7Z8a,Fri Nov 24 16:38:17 +0000 2017,155242,@151604 Oh gosh! We want to make sure your experience is heard by the appropriate party. Please take a moment to follow this link and give our packaging review team the feedback directly: https://t.co/0vIHD3Sxku ^MJ,Fri Nov 24 16:51:00 +0000 2017
155246,@117086 Sendo que eu não paguei e (óbvio) não recebi o livro no meu kindle. O que posso fazer? queria só completar o pagamento,Fri Nov 24 16:42:49 +0000 2017,155244,"@151605 Olá Luísa, você recebeu algum e-mail de confirmação desse pedido? ^LG",Fri Nov 24 16:51:00 +0000 2017
155245,@AmazonHelp recebi não!,Fri Nov 24 17:26:14 +0000 2017,155247,"@151605 Entendi, Luísa por favor contacta nosso SAC através deste link: https://t.co/qGpkDwGRhX . ^MB",Fri Nov 24 17:51:31 +0000 2017
155250,@115821 Hi I haven't received shipping info on an order from 11/15? Help,Fri Nov 24 16:41:46 +0000 2017,155249,"@151606 Please contact us here, as we cannot access your account via Twitter  https://t.co/hApLpMlfHN . We want to help!",Fri Nov 24 16:51:00 +0000 2017
155253,@AmazonHelp hola!! Tengo una duda con el cobro de mi membresía prime,Fri Nov 24 16:46:55 +0000 2017,155251,"@151596 ¡Hola, Isabel! Claro, ¿cómo te podemos ayudar? ^LC",Fri Nov 24 16:50:37 +0000 2017
155252,"@AmazonHelp Hola tengo un cargo que no sé a qué corresponde, llamé por teléfono y no me supieron decir 😶 ¡Ayuda!",Fri Nov 24 22:30:19 +0000 2017,155254,"@151596 Isabel, sin compartir información personal o de tu cuenta. ¿Podrías indicarnos que te han informado en Servicio al Cliente? y si ¿En el extracto bancario te aparece el detalle o motivo de la transacción?  ^PC",Fri Nov 24 22:34:25 +0000 2017
155255,"@AmazonHelp Dice Amazon prime memb, por $212 pero yo la pagué por un año y caduca el 8 de junio. En serv a cliente me dijeron que debe ser que pedí un producto doble, pero no coinciden las cantidades y que entonces lo vea con mi banco😐",Fri Nov 24 23:20:12 +0000 2017,155256,"@151596 Comprendo, Isabel. ¿Has contactado con tu banco para verificar los detalles del cobro? ^AA",Fri Nov 24 23:36:00 +0000 2017
155257,"@AmazonHelp Sí, de hecho ya me cancelaron mi tarjeta porque no identificaba el cobro. Pero en el Edo de cuenta dice ese concepto",Fri Nov 24 23:37:59 +0000 2017,155258,"@151596 Gracias por la información, Isabel. En este caso te recomiendo contactar con nuestros colegas de Servicio al Cliente para una atención personalizada y poder verificar el origen del cobro. 
Lo puedes hacer a través del siguiente enlace: https://t.co/beR78zMMYB ^LC",Fri Nov 24 23:43:28 +0000 2017
155260,@AmazonHelp Non pas encore mais du coup ça me saoule car double dépense à cause du retard...!,Fri Nov 24 16:44:15 +0000 2017,155259,"@151607 Je comprends la situation, et j'en suis navrée!
Le lien suivant https://t.co/hgIrz98cdI vous permettra de joindre notre service client afin de signaler le retard  de livraison de votre colis! ^FT",Fri Nov 24 16:50:00 +0000 2017
155262,@AmazonHelp @120533 merci #Amazon ! Commande passée mercredi en #amazonPrime livraison aujourd’hui... je comprends pas pourquoi pas hier et @132743 ne livrera que demain! Donc obligé d’acheter en urgence 1 cadenas à l’aéroport! Fais chier! Double dépense!! Indemnisation???,Fri Nov 24 16:39:49 +0000 2017,155261,"@151607 Bonjour,
Je suis désolée d'apprendre cela. Avez-vous contacté notre SAV pour leur faire part de la situation?
^MD",Fri Nov 24 16:43:32 +0000 2017
155265,"Vas muy rápido, @116875 https://t.co/rKWVs697wZ",Fri Nov 24 16:42:42 +0000 2017,155264,"@151608 😂 Disculpanos, Diego. No es nuestra intención ponernos tan serios. 🤷‍♂️ Iremos pensando en una lista para solteros, que puede ser más llamativa. 
Saludos. ^ES",Fri Nov 24 16:49:00 +0000 2017
155267,@AmazonHelp wen is next Flash Sale of Oneplus5T ???,Fri Nov 24 16:27:02 +0000 2017,155266,@149086 The next sale is on 28th November. For more details please refer here: https://t.co/Pg1IaJxUoI ^SG,Fri Nov 24 16:46:40 +0000 2017
155269,"Muy agradecido a @116928 por resolver el problema tan rápido, muchas gracias y un saludo.",Fri Nov 24 16:42:31 +0000 2017,155268,"@150755 ¡Hola! Muchas gracias por tu comentario, siempre damos el mayor de los esfuerzos por nuestros clientes. 😃 Estamos paras servirte, ¡linda tarde! ^LC",Fri Nov 24 16:46:00 +0000 2017
155271,@116928 en @137605 Nadie dice nada sobre el envío q dicen han venido a ntrgar y no han venido! Puedo demostrar q estaba en casa ayr https://t.co/R0qRnGNEJZ,Fri Nov 24 16:38:04 +0000 2017,155270,"@150776 Hola, lamentamos los inconvenientes con la entrega de tu pedido. Por seguridad de tu cuenta, no es recomendable compartir información como el número de seguimiento por este medio. Puedes reportar esta situación con atención al cliente: https://t.co/OjvUxwnzPe. ^MZ",Fri Nov 24 16:45:28 +0000 2017
155273,"Warum kriegen eigentlich alle Länder um uns rum nen tollen Deal für die Switch und wir nicht? Was ist da los, @116316?",Fri Nov 24 16:22:48 +0000 2017,155272,@151609 Noch sind ja ein paar Tage über. Mal sehen was noch kommt. ^AN,Fri Nov 24 16:44:34 +0000 2017
155275,Lo más chiro es que @116875 te regale dinero por ver series #BlackFriday #AmazonPrime #AmazonPrimeVideo,Fri Nov 24 16:35:02 +0000 2017,155274,"@151610 Hola, nos encanta hacerte feliz. Cuéntanos, ¿qué serie estás viendo actualmente? ^KA",Fri Nov 24 16:44:33 +0000 2017
156655,@116090 trying to include “add-on item” to an order placed two hours ago. Customer service not getting it.,Fri Nov 24 17:38:28 +0000 2017,156653,"@151981 Hi Julie! An Add-on item can only be placed in an order that includes $25 or more in your cart of items shipped by Amazon: https://t.co/NixNy3cskA If your previous order can be canceled, you could replace the order with the Add-on item if it qualifies. ^AB",Fri Nov 24 17:41:30 +0000 2017
156657,"@115830 seriously, you are going to need a forest the size of The Amazon if you keep packaging like this!!!! https://t.co/dc2nJfj2GA",Fri Nov 24 17:30:33 +0000 2017,156656,@151982 Thanks for letting us know. You will find more information on how to leave packaging feedback here: https://t.co/pcFxGwSVFO. ^AX,Fri Nov 24 17:41:00 +0000 2017
156660,@AmazonHelp I'm not sure how you can help... I've talked to your customer service multiple times and nothing has happened. The delivery company has refused to release my package and told me to call you guys.,Fri Nov 24 17:35:04 +0000 2017,156658,"@151983 When you contacted customer service, what options or insights did they provide? ^CH",Fri Nov 24 17:41:00 +0000 2017
156659,@AmazonHelp They promised my package would come next day...3 times... Nothing came. They game me another month of prime but still no package,Fri Nov 24 18:40:24 +0000 2017,156661,@151983 Did anyone you spoke with attempt to contact the courier on your behalf? ^NC,Fri Nov 24 18:50:34 +0000 2017
156663,"@AmazonHelp Yes they did, but the products haven't come",Fri Nov 24 22:23:25 +0000 2017,156664,@151983 I'm sorry for the inconvenience! We don't have access to your account via Twitter. We'd like to help if we could. Please reach out to us here so we can look into this together: https://t.co/Q7Ftz6nj80 ^MO,Fri Nov 24 22:36:00 +0000 2017
156666,"Is something wrong with #Amazon shipping in #Edmonton ? It's been a week and I haven't received my package in over a week! I've been going back and for with customer service, with promises to have my stuff delivered everyday and nothing happens",Fri Nov 24 17:16:21 +0000 2017,156665,"@151983 I'm sorry for the wait, André! We wanr to help! What does the latest courier tracking scan show here: https://t.co/PyACxvY8Qo? ^NS",Fri Nov 24 17:28:03 +0000 2017
156668,"&lt;1/3&gt; Utterly disappointed with @115850 in regards with order id 408-4908747-4045964, order 402-7298089-1482743. I'm paying money for the product with a hope that it'll be delivered on time, not once but twice you let yourself down.",Fri Nov 24 17:10:57 +0000 2017,156667,@151984 Apologies for the issues with the latest orders. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. ^MN,Fri Nov 24 17:40:27 +0000 2017
156671,"Canceling my order right now as @115850 switched my offer from 15% cashback(max ₹300) to ₹75 cashback without any prior notice.
This is how amazon bluff their customers. Disgusting! @AmazonHelp",Fri Nov 24 17:05:43 +0000 2017,156669,"@151985 I’m sorry about this experience, Akash. Has this been reported to our support team yet? ^MK",Fri Nov 24 17:40:27 +0000 2017
156670,"@AmazonHelp Yes, they arabutly hang up my call every time",Fri Nov 24 17:45:49 +0000 2017,156672,@151985 Sorry to know about your experience with our support team. We never intended this. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach out to you with further assistance. ^SV,Fri Nov 24 17:52:32 +0000 2017
156677,@AmazonHelp Shipped with AMZN,Fri Nov 24 17:37:20 +0000 2017,156675,@151986 Thanks for the information. Can you tell us who the carrier is for this order: https://t.co/Y5jpI9gRhE? ^VS,Fri Nov 24 17:39:32 +0000 2017
156676,@AmazonHelp  https://t.co/U0nxhxKEuv,Fri Nov 24 17:40:31 +0000 2017,156678,"@151986 I'd like to have a specialist from our team take a look into this for you. At your convenience, please leave us some detailed information here: https://t.co/HFCgMIjs81 ^TH",Fri Nov 24 17:48:00 +0000 2017
156680,@AmazonHelp Yes... Was told that I rescheduled. Which I never did . Was billed although I never received .  Very disappointed,Fri Nov 24 17:30:39 +0000 2017,156679,"@151986 I certainly understand your frustration! We want to help. Just to confirm, was your order said to be shipped by Amazon or a third-party seller? You can view this information under the item name in your orders here: https://t.co/Y5jpI9gRhE. ^HC",Fri Nov 24 17:34:28 +0000 2017
156682,@115821 last two ordered never received ... Thinking of giving up this whole amazon prime thing...,Fri Nov 24 17:25:07 +0000 2017,156681,@151986 Hey Gerald! Sorry you haven't received your packages. Have they missed the delivery dates listed in your confirmation emails? ^AP,Fri Nov 24 17:28:33 +0000 2017
156685,"@AmazonHelp sur Amazon il est ecrit ""Colis envoyé au transporteur, en transit.""
et sur le site du transporteur qui est Colis Privé c'est ecrit ""Votre colis a été expédié par votre webmarchand, mais n a pas encore été pris en charge par Colis Privé""",Fri Nov 24 17:30:22 +0000 2017,156683,"@151987 Navrée pour cela, l'avez-vous signalé à notre SAV ? ^MA",Fri Nov 24 17:39:32 +0000 2017
156684,@AmazonHelp non ne sachant plus comment contacter le SAV je suis passer par twitter,Fri Nov 24 17:41:22 +0000 2017,156686,@151987 Notre service client est disponible via https://t.co/hgIrz98cdI afin de vous apporter l'assistance nécessaire ^KD,Fri Nov 24 17:49:44 +0000 2017
156688,@AmazonHelp la date indiqué est le Vendredi 24 Novembre 2017 donc aujourd'hui :),Fri Nov 24 17:17:21 +0000 2017,156687,@151987 Pouvez-vous m'indiquer que dit le suivi de colis s'il vous plaît ? ^SB,Fri Nov 24 17:28:36 +0000 2017
156690,"@120534 @AmazonHelp @120533 
bonsoir j'ai commander un téléphone hier et payer pour la livraison en 1 jour ouvré mais le colis n'est toujours pas la et sur le site de Colis privé est indiqué qu'il n'as toujours pas été pris en charge merci de votre aide ...",Fri Nov 24 16:57:45 +0000 2017,156689,"@151987 Bonsoir, quelle est la date de livraison communiquée dans l'email de confirmation qui vous été envoyé je vous prie? 
^SA",Fri Nov 24 17:14:28 +0000 2017
156692,"@115821 Why are the specs on the ACER Aspire E5-575-33BM different from the specs on ACER's website? The core count is different.
https://t.co/bEh2QxNukl",Fri Nov 24 17:16:51 +0000 2017,156691,"@151988 I see what you mean! It shows the same processor strength but it doesn't mention the dual core. The devices are identical, so there *shouldn't* be any issues with ordering it and receiving something different. I'll send this off to our website team to review. ^MJ",Fri Nov 24 17:39:00 +0000 2017
156694,Cher @120533 peut tu arrêté les mail m'indiquant qu'aujourd'hui est le #BlackFriday je pense que le dixième mail à finit par me convaincre qu'en effet aujourd'hui était bien le vendredi noir. Merci,Fri Nov 24 17:22:30 +0000 2017,156693,"@151989 3/3 N'oubliez pas de ""Valider"" pour effectuer vos modifications.  
Nous espérons que ces informations vous seront utiles et vous remercions de votre compréhension.",Fri Nov 24 17:39:00 +0000 2017
156699,"@AmazonHelp Já excluí todos os cartões da conta e cadastrei dnv sem problema algum

Só o da elo q diz estar errado",Fri Nov 24 17:31:22 +0000 2017,156697,"@151990 Neste caso, sugiro para você entrar em contato com o nosso SAC para mais informações, acessando o seguinte link: https://t.co/qGpkDwGRhX. ^NB",Fri Nov 24 17:39:00 +0000 2017
156698,@AmazonHelp Obrigada,Fri Nov 24 17:45:31 +0000 2017,156700,"@151990 De nada. Caso precisar de assistência adicional, é só perguntar. ^LG",Fri Nov 24 17:47:32 +0000 2017
156702,"@AmazonHelp Bandeira elo

já conferi e tá dizendo q aceita",Fri Nov 24 17:20:55 +0000 2017,156701,"@151990 Entendi, pode conferir com outro cartão ou tentar mais tarde. Caso você tiver o mesmo inconveniente pode reportarlo com nosso SAC: https://t.co/qGpkDwGRhX . ^MB",Fri Nov 24 17:29:34 +0000 2017
156704,Muito legal quando vc tenta cadastrar o cartão de crédito e a @117086 diz q o número tá errado msm depois de vc conferir os dados do cartão várias vezes,Fri Nov 24 17:17:59 +0000 2017,156703,"@151990 Olá, sinto muito pelo acontecido. Qual é a bandeira do cartão de crédito que você está tentando utilizar? ^LG",Fri Nov 24 17:20:06 +0000 2017
156694,Cher @120533 peut tu arrêté les mail m'indiquant qu'aujourd'hui est le #BlackFriday je pense que le dixième mail à finit par me convaincre qu'en effet aujourd'hui était bien le vendredi noir. Merci,Fri Nov 24 17:22:30 +0000 2017,156695,"@151989 2/3 Rendez-vous ensuite dans la rubrique ""Alertes par e-mail, messages et publicités"" de Votre compte et cliquez sur ""Préférences en matière de publicité"" et décochez à nouveau les cases que vous aviez sélectionnées.",Fri Nov 24 17:38:30 +0000 2017
156707,"@amazonhelp hi again, I ordered something early hours of this morning for prime delivery on the 27th (which is fine), but now if I look at the item (not the order) it says ""out of stock until 28th"", will I still receive my order on the 27th? (Sorry for the long tweet)",Fri Nov 24 16:55:26 +0000 2017,156705,"@116747 Thank you for reaching out, Robyn! I understand your concern. You should have received an order confirmation via e-mail that will have the most up to date order information, including expected delivery date. Have you received this e-mail? ^VR",Fri Nov 24 17:38:30 +0000 2017
156706,"@AmazonHelp Yeah I have the email, It says ""expected by"" delivery date is the 27th, but if I check the order on the website it says arriving tomorrow 😅 I understand it's a busy weekend, I just need to know what day I need to stay home lol https://t.co/Zh6xCWRvhY",Fri Nov 24 17:46:28 +0000 2017,156708,"@116747 I can see how this would be confusing, Robyn! You can expect to see your order by tomorrow. Keep us updated!  ^JP",Fri Nov 24 17:55:00 +0000 2017
156710,"@AmazonHelp Update: I got the dispatch email, checked my order, confirmed its arriving monday 😊 https://t.co/Zv6ckDbPab",Sat Nov 25 01:08:58 +0000 2017,156711,@116747 Thanks for keeping us updated! Hope you have a great rest of your day. ^LI,Sat Nov 25 01:15:31 +0000 2017
156694,Cher @120533 peut tu arrêté les mail m'indiquant qu'aujourd'hui est le #BlackFriday je pense que le dixième mail à finit par me convaincre qu'en effet aujourd'hui était bien le vendredi noir. Merci,Fri Nov 24 17:22:30 +0000 2017,156696,"@151989 Bonsoir,
Si vous souhaitez effacer votre adresse e-mail de nos listes, merci de vous rendre sur ""Votre compte"" lié à cette adresse.
Pour cela identifiez-vous en entrant votre adresse e-mail et votre mot de passe.",Fri Nov 24 17:38:00 +0000 2017
